"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in USD, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, shipping, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes shipping chargebacks, shipping holdbacks, per-item fees  and sales tax collection fees."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","fulfillment","order city","order state","order postal","tax collection model","product sales","product sales tax","shipping credits","shipping credits tax","gift wrap credits","giftwrap credits tax","Regulatory Fee","Tax On Regulatory Fee","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total"
"Dec 8, 2025 10:31:25 PM PST","25094172791","Order","114-9096460-2251459","WNUS-D33-267-4","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Black+White+Brown 3Pack L","1","amazon.com","Amazon","ELGIN","IL","60123","MarketplaceFacilitator","26.39","2.24","0","0","0","0","0","0","0","0","-2.24","-4.49","-7.04","0","0","14.86"
"Dec 8, 2025 10:43:12 PM PST","25094172791","Order","114-8236345-3177810","WNUS-D33-2-4","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Black L","1","amazon.com","Amazon","OAKLAND","CA","94606","MarketplaceFacilitator","15.17","1.63","0","0","0","0","0","0","0","0","-1.63","-1.52","-5.00","0","0","8.65"
"Dec 8, 2025 10:52:08 PM PST","25094172791","Order","113-5410240-1886635","WNUS-D33-5-2","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige S","1","amazon.com","Amazon","HERRIMAN","UT","84096","MarketplaceFacilitator","15.17","1.13","0","0","0","0","0","0","0","0","-1.13","-1.52","-4.77","0","0","8.88"
"Dec 8, 2025 10:53:07 PM PST","25094172791","Order","113-3689631-1260253","WNUS-D33-5-2","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige S","1","amazon.com","Amazon","SAINT CLAIR SHORES","MI","48082","MarketplaceFacilitator","15.17","0.91","0","0","0","0","0","0","0","0","-0.91","-1.52","-4.77","0","0","8.88"
"Dec 8, 2025 11:01:01 PM PST","25094172791","Order","113-3689853-3839434","WNUS-D33-2-6","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Black 2XL","1","amazon.com","Amazon","DICKSON","TN","37055","MarketplaceFacilitator","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dec 8, 2025 11:11:44 PM PST","25094172791","Liquidations","38131668786551","X004OT39IJ","Lusait Lace Bralettes for Women Full Coverage Sexy No Underwire Deep V Racerback Bra Comfort Padded Bras Black M","1","","","","","","","0.43","0","0","0","0","0","0","0","0","0","0","0","0","-0.31","0","0.12"
"Dec 8, 2025 11:17:16 PM PST","25094172791","Order","114-5671710-7870664","WNUS-D33-5-2","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige S","1","amazon.com","Amazon","St. Louis","Mo","63126","MarketplaceFacilitator","15.17","0.64","0","0","0","0","0","0","0","0","-0.64","-1.52","-4.77","0","0","8.88"
"Dec 8, 2025 11:27:06 PM PST","25094172791","Refund","112-4609698-9409863","WNUS-D33-7-4","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Brown L","1","amazon.com","Amazon","MURRIETA","CA","92563","MarketplaceFacilitator","-15.17","-1.33","-0.33","0","0","0","0","0","0.33","0","1.33","1.22","0","0","0","-13.95"
"Dec 8, 2025 11:51:15 PM PST","25094172791","FBA Customer Return Fee","112-8932022-0937828","X004OTEHR1","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.27","0","0","-2.27"
"Dec 8, 2025 11:56:20 PM PST","25094172791","Order","111-9199436-0721804","WNUS-D33-2-5","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Black XL","1","amazon.com","Amazon","SCHERTZ","TX","78108","MarketplaceFacilitator","15.40","1.27","0","0","0","0","0","0","0","0","-1.27","-1.54","-5.46","0","0","8.40"
"Dec 8, 2025 11:57:47 PM PST","25094172791","Order","113-3264939-8032258","WNUS-D33-5-3","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige M","1","amazon.com","Amazon","TULARE","CA","93274","MarketplaceFacilitator","15.17","1.25","0","0","0","0","0","0","0","0","-1.25","-1.52","-5.00","0","0","8.65"
"Dec 8, 2025 11:58:53 PM PST","25094172791","Order","111-0132485-3799435","WNUS-D33-5-4","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige L","1","amazon.com","Amazon","SALEM","OR","97302","","15.17","0","0","0","0","0","0","0","0","0","0","-1.52","-5.00","0","0","8.65"
"Dec 8, 2025 11:59:21 PM PST","25094172791","Liquidations","37965203073551","X004OTEKLT","Lusait Lace Bralettes for Women Full Coverage Sexy No Underwire Deep V Racerback Bra Comfort Padded Bras Black XL","1","","","","","","","1.69","0","0","0","0","0","0","0","0","0","0","0","0","-0.50","0","1.19"
"Dec 9, 2025 12:01:08 AM PST","25094172791","Order","114-3206477-4758621","WNUS-D33-5-2","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige S","1","amazon.com","Amazon","SAN DIEGO","CA","92107","MarketplaceFacilitator","15.17","1.18","0","0","0","0","0","0","0","0","-1.18","-1.52","-4.77","0","0","8.88"
"Dec 9, 2025 12:01:21 AM PST","25094172791","Liquidations","37965203072551","X0042L4RVH","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Black+Beige 2Pack 2XL","1","","","","","","","2.03","0","0","0","0","0","0","0","0","0","0","0","0","-0.60","0","1.43"
"Dec 9, 2025 12:20:02 AM PST","25094172791","Order","111-3880104-6817000","WNUS-D33-2-2","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Black S","1","amazon.com","Amazon","CHICAGO","IL","60647","MarketplaceFacilitator","15.40","1.58","0","0","0","0","0","0","0","0","-1.58","-1.54","-4.77","0","0","9.09"
"Dec 9, 2025 12:20:02 AM PST","25094172791","Order","114-8305466-5710615","WNUS-D33-2-2","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Black S","1","amazon.com","Amazon","BROOKLYN","NY","11234","MarketplaceFacilitator","15.40","0","0","0","0","0","0","0","0","0","0","-1.54","-4.77","0","0","9.09"
"Dec 9, 2025 12:27:46 AM PST","25094172791","Order","111-3860944-9100230","WNUS-D33-5-6","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige 2XL","1","amazon.com","Amazon","JACKSONVILLE","FL","32224","MarketplaceFacilitator","15.17","1.14","0","0","0","0","0","0","0","0","-1.14","-1.52","-5.46","0","0","8.19"
"Dec 9, 2025 12:33:04 AM PST","25094172791","Refund","111-1943655-8419458","WNUS-D77-2-2","Lusait Lace Bralettes for Women Full Coverage Sexy No Underwire Deep V Racerback Bra Comfort Padded Bras Black S","1","amazon.com","Amazon","YORBA LINDA","CA","92887","MarketplaceFacilitator","-26.00","-2.02","0","0","0","0","0","0","0","0","2.02","3.54","0","0","0","-22.46"
"Dec 9, 2025 12:53:50 AM PST","25094172791","Order","111-5781179-9873030","WNUS-D67-5-36B","Lusait Women's Plunge Bra Unlined Deep V Sexy Demi Bralette Adjustable Strap Triangle Push Up Underwire Balconette Bra, Beige, 36B","1","amazon.com","Amazon","Coralville","IA","52241","MarketplaceFacilitator","17.67","1.06","0","0","0","0","0","0","0","0","-1.06","-1.77","-3.50","0","0","12.40"
"Dec 9, 2025 12:56:10 AM PST","25094172791","Order","113-1136313-3696237","WNUS-D33-2-2","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Black S","1","amazon.com","Amazon","STONY BROOK","NY","11790","MarketplaceFacilitator","15.40","0.73","0","0","0","0","0","0","0","0","-0.73","-1.54","-4.77","0","0","9.09"
"Dec 9, 2025 12:56:10 AM PST","25094172791","Order","113-1136313-3696237","WNUS-D33-5-2","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige S","1","amazon.com","Amazon","STONY BROOK","NY","11790","MarketplaceFacilitator","15.17","0.72","0","0","0","0","0","0","0","0","-0.72","-1.52","-4.77","0","0","8.88"
"Dec 9, 2025 12:57:44 AM PST","25094172791","Order","114-5786544-2608264","WNUS-D33-5-3","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige M","1","amazon.com","Amazon","CHICAGO","IL","60634","MarketplaceFacilitator","15.17","1.55","0","0","0","0","0","0","0","0","-1.55","-1.52","-5.00","0","0","8.65"
"Dec 9, 2025 1:11:47 AM PST","25094172791","Order","113-1650092-9501822","WNUS-D33-7-2","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Brown S","1","amazon.com","Amazon","Kalamazoo","MI","49006","MarketplaceFacilitator","15.17","0.91","0","0","0","0","0","0","0","0","-0.91","-1.52","-4.77","0","0","8.88"
"Dec 9, 2025 2:04:35 AM PST","25094172791","Order","114-4797636-1036257","WNUS-D77-6-3","Lusait Lace Bralettes for Women Full Coverage Sexy No Underwire Deep V Racerback Bra Comfort Padded Bras White M","1","amazon.com","Amazon","CALEDONIA","MI","49316","MarketplaceFacilitator","24.56","1.47","0","0","0","0","0","0","0","0","-1.47","-4.18","-5.46","0","0","14.92"
"Dec 9, 2025 2:09:06 AM PST","25094172791","Order","113-5954438-3197048","WNUS-D33-5-2","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige S","1","amazon.com","Amazon","BENICIA","CA","94510","MarketplaceFacilitator","15.17","1.46","0","0","0","0","0","0","0","0","-1.46","-1.52","-4.77","0","0","8.88"
"Dec 9, 2025 2:43:34 AM PST","25094172791","Order","114-2260919-7269067","WNUS-D33-5-2","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige S","1","amazon.com","Amazon","RIO RANCHO","NM","87124","MarketplaceFacilitator","15.17","1.13","0","0","0","0","0","0","0","0","-1.13","-1.52","-4.77","0","0","8.88"
"Dec 9, 2025 2:47:00 AM PST","25094172791","Order","111-1243624-5809008","WNUS-D33-265-3","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Black+White+Beige 3Pack M","1","amazon.com","Amazon","MIDDLETOWN","CT","06457","MarketplaceFacilitator","26.39","1.68","0","0","0","0","0","0","0","0","-1.68","-4.49","-6.27","0","0","15.63"
"Dec 9, 2025 2:55:08 AM PST","25094172791","Order","112-3248711-5953845","WNUS-D33-5-6","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige 2XL","1","amazon.com","Amazon","ROME","NY","13440","MarketplaceFacilitator","15.17","0.72","0","0","0","0","0","0","0","0","-0.72","-1.52","-5.46","0","0","8.19"
"Dec 9, 2025 3:14:54 AM PST","25094172791","Order","114-7186297-6957844","WNUS-D33-5-5","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige XL","1","amazon.com","Amazon","ATLANTIC CITY","NJ","08401","MarketplaceFacilitator","15.17","0","0","0","0","0","0","0","0","0","0","-1.52","-5.46","0","0","8.19"
"Dec 9, 2025 3:35:03 AM PST","25094172791","Liquidations","37830235121551","X003AM7VQ7","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Black XL","1","","","","","","","0.64","0","0","0","0","0","0","0","0","0","0","0","0","-0.35","0","0.29"
"Dec 9, 2025 3:53:56 AM PST","25094172791","Order","114-1462445-2979432","WNUS-D33-5-3","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige M","1","amazon.com","Amazon","ANCHORAGE","AK","99516","MarketplaceFacilitator","15.17","0","0","0","0","0","0","0","0","0","0","-1.52","-5.00","0","0","8.65"
"Dec 9, 2025 4:10:35 AM PST","25094172791","Order","111-2846140-9564246","WNUS-D33-5-2","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige S","1","amazon.com","Amazon","WILLARD","UT","84340","MarketplaceFacilitator","15.17","1.05","1.50","0","0","0","0","0","-1.50","0","-1.05","-1.52","-4.77","0","0","8.88"
"Dec 9, 2025 4:10:58 AM PST","25094172791","Order","112-3343919-7725017","WNUS-D33-2-3","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Black M","1","amazon.com","Amazon","PALMYRA","MO","63461","MarketplaceFacilitator","15.17","1.15","0","0","0","0","0","0","0","0","-1.15","-1.52","-5.00","0","0","8.65"
"Dec 9, 2025 4:28:05 AM PST","25094172791","FBA Customer Return Fee","113-1127656-8513854","X003AM7VP3","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.12","0","0","-2.12"
"Dec 9, 2025 4:49:07 AM PST","25094172791","Order","113-1680742-0259415","WNUS-D33-5-4","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige L","1","amazon.com","Amazon","OCOEE","FL","34761","MarketplaceFacilitator","15.17","0.99","0","0","0","0","0","0","0","0","-0.99","-1.52","-5.00","0","0","8.65"
"Dec 9, 2025 5:05:59 AM PST","25094172791","Order","111-9887894-6672265","WNUS-D62-2-40E","Lusait Women's Longline Strapless Bra Underwired Full Coverage Corset Bra Push Up Boned Hide Back Fat Black 40DD","1","amazon.com","Amazon","SILVER SPRING","MD","20904","MarketplaceFacilitator","23.64","1.42","0","0","0","0","0","0","0","0","-1.42","-4.02","-6.27","0","0","13.35"
"Dec 9, 2025 5:25:22 AM PST","25094172791","Order","113-1024150-8721824","WNUS-D33-5-6","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige 2XL","1","amazon.com","Amazon","BATON ROUGE","LA","70815","MarketplaceFacilitator","15.17","1.59","0","0","0","0","0","0","0","0","-1.59","-1.52","-5.46","0","0","8.19"
"Dec 9, 2025 5:26:49 AM PST","25094172791","Order","113-1113615-1649824","WNUS-D33-5-5","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige XL","1","amazon.com","Amazon","SANTAQUIN","UT","84655","MarketplaceFacilitator","15.17","1.13","2.99","0","0","0","0","0","0","0","-1.13","-1.52","-8.45","0","0","8.19"
"Dec 9, 2025 5:40:10 AM PST","25094172791","Order","112-8818399-1137004","WNUS-D33-6-4","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette White L","1","amazon.com","Amazon","MONUMENT","COLORADO","80132","MarketplaceFacilitator","15.17","0.78","0","0","0","0","0","0","0","0","-0.78","-1.52","-5.00","0","0","8.65"
"Dec 9, 2025 5:49:19 AM PST","25094172791","Order","114-6313312-7486623","WNUS-D33-2-4","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Black L","1","amazon.com","Amazon","PHOENIXVILLE","PA","19460","MarketplaceFacilitator","15.17","0","0","0","0","0","0","0","0","0","0","-1.52","-5.00","0","0","8.65"
"Dec 9, 2025 5:52:00 AM PST","25094172791","Order","111-9504069-3103468","WNUS-D33-5-5","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige XL","1","amazon.com","Amazon","SANTA ROSA","CA","95403","MarketplaceFacilitator","15.17","1.52","0","0","0","0","0","0","0","0","-1.52","-1.52","-5.46","0","0","8.19"
"Dec 9, 2025 6:19:09 AM PST","25094172791","Order","111-1499711-8546630","WNUS-D33-7-2","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Brown S","1","amazon.com","Amazon","KELLER","TX","76244","MarketplaceFacilitator","15.17","1.25","0","0","0","0","0","0","0","0","-1.25","-1.52","-4.77","0","0","8.88"
"Dec 9, 2025 7:30:14 AM PST","25094172791","Order","111-7456240-3422611","WNUS-D33-5-2","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige S","1","amazon.com","Amazon","MIAMI","FL","33180","MarketplaceFacilitator","15.17","1.06","0","0","0","0","0","0","0","0","-1.06","-1.52","-4.77","0","0","8.88"
"Dec 9, 2025 7:38:08 AM PST","25094172791","Order","112-5597872-8297027","WNUS-D33-5-2","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige S","1","amazon.com","Amazon","SCOTTSDALE","AZ","85251","MarketplaceFacilitator","15.17","1.21","0","0","0","0","0","0","0","0","-1.21","-1.52","-4.77","0","0","8.88"
"Dec 9, 2025 7:52:19 AM PST","25094172791","Order","114-6059570-1084252","WNUS-D33-5-2","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige S","1","amazon.com","Amazon","HATFIELD","PA","19440","MarketplaceFacilitator","15.17","0","0","0","0","0","0","0","0","0","0","-1.52","-4.77","0","0","8.88"
"Dec 9, 2025 7:52:52 AM PST","25094172791","Liquidations","37307887632551","X003AM4WEV","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige XL","1","","","","","","","0.68","0","0","0","0","0","0","0","0","0","0","0","0","-0.35","0","0.33"
"Dec 9, 2025 7:59:13 AM PST","25094172791","Liquidations","36763690508551","X003AMD93L","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Black M","1","","","","","","","0.78","0","0","0","0","0","0","0","0","0","0","0","0","-0.37","0","0.41"
"Dec 9, 2025 8:01:11 AM PST","25094172791","Liquidations","36480354717551","X003RVOIT9","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Black+Beige 2Pack S","1","","","","","","","1.20","0","0","0","0","0","0","0","0","0","0","0","0","-0.43","0","0.77"
"Dec 9, 2025 8:09:36 AM PST","25094172791","Order","112-4636821-1639447","WNUS-D33-7-3","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Brown M","1","amazon.com","Amazon","LIVONIA","MI","48154","MarketplaceFacilitator","15.17","0.91","0","0","0","0","0","0","0","0","-0.91","-1.52","-5.00","0","0","8.65"
"Dec 9, 2025 8:10:56 AM PST","25094172791","Order","113-2382880-3445036","WNUS-D62-2-38B","Lusait Women's Longline Strapless Bra Underwired Full Coverage Corset Bra Push Up Boned Hide Back Fat Black 38B","1","amazon.com","Amazon","Ruskin","FL","33570","MarketplaceFacilitator","23.64","1.77","0","0","0","0","0","0","0","0","-1.77","-4.02","-5.46","0","0","14.16"
"Dec 9, 2025 8:17:23 AM PST","25094172791","Order","111-1170512-1657803","WNUS-D33-265-5","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Black+White+Beige 3Pack XL","1","amazon.com","Amazon","HORSEHEADS","NY","14845","MarketplaceFacilitator","26.39","1.06","0","0","0","0","0","0","0","0","-1.06","-4.49","-7.04","0","0","14.86"
"Dec 9, 2025 9:02:46 AM PST","25094172791","Order","111-7587332-3041062","WNUS-D33-5-3","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige M","1","amazon.com","Amazon","harahan","la","70123","MarketplaceFacilitator","15.17","1.60","0","0","0","0","0","0","0","0","-1.60","-1.52","-5.00","0","0","8.65"
"Dec 9, 2025 12:56:35 PM PST","25094172791","Order_Retrocharge","113-5565168-3435455","","retrocharge for orderid 113-5565168-3435455","","Amazon.com","","","","","","0","1.31","0","0","0","0","0","0","0","0","-1.31","0","0","0","0","0"
"Dec 9, 2025 1:05:43 PM PST","25094172791","Order","114-6608565-1593827","WNUS-D33-25-2","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Black+Beige 2Pack S","1","amazon.com","Amazon","ASHLAND","PA","17921","MarketplaceFacilitator","24.11","0","0","0","0","0","0","0","0","0","0","-4.10","-5.46","0","0","14.55"
"Dec 9, 2025 2:12:30 PM PST","25094172791","FBA Customer Return Fee","113-5769558-5019447","X003AM7VP3","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.12","0","0","-2.12"
"Dec 9, 2025 2:26:12 PM PST","25094172791","FBA Customer Return Fee","114-3794166-7393859","X003RVOILR","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.27","0","0","-2.27"
"Dec 9, 2025 2:26:59 PM PST","25094172791","Adjustment","","WNUS-D33-265-6","FBA Inventory Reimbursement - Lost:Warehouse","1","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.59","11.59"
"Dec 9, 2025 2:27:12 PM PST","25094172791","Refund","114-9271989-0833843","WNUS-D77-7-5","Lusait Lace Bralettes for Women Full Coverage Sexy No Underwire Deep V Racerback Bra Comfort Padded Bras Brown XL","1","amazon.com","Amazon","GREAT NECK","NY","11021","MarketplaceFacilitator","-24.56","-1.14","-0.50","0","0","0","0","0","0.50","0","1.14","3.34","0","0","0","-21.22"
"Dec 9, 2025 2:43:09 PM PST","25094172791","FBA Customer Return Fee","111-8239567-5775405","X00448U4NX","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.62","0","0","-2.62"
"Dec 9, 2025 2:46:38 PM PST","25094172791","Adjustment","","WNUS-D33-7-6","FBA Inventory Reimbursement - General Adjustment","1","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-12.13","-12.13"
"Dec 9, 2025 2:59:47 PM PST","25094172791","FBA Customer Return Fee","112-7586229-3597804","X003AM7W2P","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.19","0","0","-2.19"
"Dec 9, 2025 3:38:22 PM PST","25094172791","Refund","114-7549377-9806627","WNUS-D77-7-5","Lusait Lace Bralettes for Women Full Coverage Sexy No Underwire Deep V Racerback Bra Comfort Padded Bras Brown XL","1","amazon.com","Amazon","FAIRHOPE","AL","36532","MarketplaceFacilitator","-26.00","-2.08","0","0","0","0","0","0","0","0","2.08","3.54","0","0","0","-22.46"
"Dec 9, 2025 3:58:44 PM PST","25094172791","Refund","111-3826400-4705842","WNUS-D33-6-2","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette White S","1","amazon.com","Amazon","WASHINGTON","DC","20037","MarketplaceFacilitator","-15.17","-0.91","0","0","0","0","0","0","0","0","0.91","1.22","0","0","0","-13.95"
"Dec 9, 2025 4:48:56 PM PST","25094172791","Refund","111-8239567-5775405","WNUS-D62-2-38F","Lusait Women's Longline Strapless Bra Underwired Full Coverage Corset Bra Push Up Boned Hide Back Fat Black 38DDD","1","amazon.com","Amazon","JACKSON","MS","39206","MarketplaceFacilitator","-30.95","-2.17","-0.49","0","0","0","0","0","0.49","0","2.17","4.21","0","0","0","-26.74"
"Dec 9, 2025 5:04:03 PM PST","25094172791","Refund","113-2837011-3082604","WNUS-D33-2-5","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Black XL","1","amazon.com","Amazon","MILLER PLACE","NY","11764","MarketplaceFacilitator","-15.40","-0.73","0","0","0","0","0","0","0","0","0.73","1.23","0","0","0","-14.17"
"Dec 9, 2025 5:31:36 PM PST","25094172791","Refund","114-2250316-8518665","WNUS-D33-2-4","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Black L","1","amazon.com","Amazon","JACKSONVILLE","FL","32218","MarketplaceFacilitator","-15.17","-1.14","0","0","0","0","0","0","0","0","1.14","1.22","0","0","0","-13.95"
"Dec 9, 2025 6:41:09 PM PST","25094172791","Refund","113-6138951-3272238","WNUS-D33-6-3","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette White M","1","amazon.com","Amazon","ONTARIO","CA","91761","MarketplaceFacilitator","-15.17","-1.33","0","0","0","0","0","0","0","0","1.33","1.22","0","0","0","-13.95"
"Dec 9, 2025 6:50:59 PM PST","25094172791","Refund","114-3794166-7393859","WNUS-D33-25-4","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Black+Beige 2Pack L","1","amazon.com","Amazon","CHICO","CA","95973","MarketplaceFacilitator","-23.75","-2.20","0","0","0","0","0","0","0","0","2.20","3.23","0","0","0","-20.52"
"Dec 9, 2025 6:54:44 PM PST","25094172791","FBA Customer Return Fee","111-5223215-2614648","X004H2HWQ3","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-1.65","0","0","-1.65"
"Dec 9, 2025 7:06:27 PM PST","25094172791","FBA Customer Return Fee","114-5161550-8861834","X003AM7VQ7","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.27","0","0","-2.27"
"Dec 9, 2025 7:13:41 PM PST","25094172791","Refund","111-2155869-2782622","WNUS-D33-5-5","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Beige XL","1","amazon.com","Amazon","LAS VEGAS","NV","89178","MarketplaceFacilitator","-15.17","-1.27","-2.99","0","0","0","0","0","2.99","0","1.27","1.22","0","0","0","-13.95"
"Dec 9, 2025 9:17:42 PM PST","25094172791","FBA Customer Return Fee","113-4117410-6856219","X003AM0YWF","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.12","0","0","-2.12"
"Dec 9, 2025 9:45:53 PM PST","25094172791","FBA Customer Return Fee","114-8890245-2546665","X003AM7VQ7","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.27","0","0","-2.27"
"Dec 9, 2025 10:18:11 PM PST","25094172791","Order","112-4103187-5250603","WNUS-D77-7-4","Lusait Lace Bralettes for Women Full Coverage Sexy No Underwire Deep V Racerback Bra Comfort Padded Bras Brown L","1","amazon.com","Amazon","APOLLO BEACH","FL","33572","MarketplaceFacilitator","24.56","1.84","0","0","0","0","0","0","0","0","-1.84","-4.18","-5.46","0","0","14.92"
"Dec 9, 2025 10:19:26 PM PST","25094172791","Order","111-6817707-1955468","WNUS-D33-267-2","Lusait Strapless Bra for Women Non-Slip Silicone Padded Bandeau Bra Wireless Tube Top Bralette Black+White+Brown 3Pack S","1","amazon.com","Amazon","ALEXANDER","AR","72002","MarketplaceFacilitator","26.79","2.01","0","0","0","0","0","0","0","0","-2.01","-4.55","-6.27","0","0","15.97"
